Region,date,commodity,price
JAMBI,2022-11-15,"Chili (bird's eye, red)",43469.69666666666
JAMBI,2022-11-15,Chili (red),27579.545
JAMBI,2022-11-15,"Chili (red, curly)",27102.2725
JAMBI,2022-11-15,"Chili (red, large)",28056.8175
JAMBI,2022-11-15,Eggs,25255.68
JAMBI,2022-11-15,Eggs (broiler),24821.0225
JAMBI,2022-11-15,Garlic,21659.0925
JAMBI,2022-11-15,Garlic (medium),22348.486666666664
JAMBI,2022-11-15,Meat (beef),135000.0
JAMBI,2022-11-15,"Meat (beef, first quality)",136250.0
JAMBI,2022-11-15,Meat (chicken),30102.2725
JAMBI,2022-11-15,"Meat (chicken, broiler)",30102.2725
JAMBI,2022-11-15,Oil (vegetable),17451.135000000002
JAMBI,2022-11-15,"Oil (vegetable, bulk)",15064.393333333333
JAMBI,2022-11-15,"Oil (vegetable, packaged)",18437.5
JAMBI,2022-11-15,Onions (shallot),30537.88
JAMBI,2022-11-15,"Onions (shallot, medium)",29602.275
JAMBI,2022-11-15,Rice,12919.696666666665
JAMBI,2022-11-15,Rice (high quality),14650.57
JAMBI,2022-11-15,Rice (low quality),10500.0
JAMBI,2022-11-15,Rice (medium quality),13049.715
JAMBI,2022-11-15,Sugar,14039.205
JAMBI,2022-11-15,Sugar (local),13987.88
JAMBI,2022-11-15,Sugar (premium),14125.0
JAMBI,2022-12-15,Chili (bird's eye),49465.909999999996
JAMBI,2022-12-15,"Chili (bird's eye, green)",44772.72666666666
JAMBI,2022-12-15,"Chili (bird's eye, red)",56482.9525
JAMBI,2022-12-15,Chili (red),32208.333333333332
JAMBI,2022-12-15,"Chili (red, curly)",32477.275
JAMBI,2022-12-15,"Chili (red, large)",32265.153333333332
JAMBI,2022-12-15,Eggs,27011.364999999998
JAMBI,2022-12-15,Eggs (broiler),27090.91
JAMBI,2022-12-15,Garlic,22181.82
JAMBI,2022-12-15,Garlic (medium),21045.456666666665
JAMBI,2022-12-15,Meat (beef),135833.33333333334
JAMBI,2022-12-15,"Meat (beef, first quality)",136250.0
JAMBI,2022-12-15,Meat (chicken),33393.939999999995
JAMBI,2022-12-15,"Meat (chicken, broiler)",33994.3175
JAMBI,2022-12-15,Oil (vegetable),17495.4525
JAMBI,2022-12-15,"Oil (vegetable, bulk)",14958.333333333334
JAMBI,2022-12-15,"Oil (vegetable, packaged)",18714.016666666666
JAMBI,2022-12-15,Onions (shallot),30068.1825
JAMBI,2022-12-15,"Onions (shallot, medium)",30068.1825
JAMBI,2022-12-15,Rice,12650.0
JAMBI,2022-12-15,Rice (high quality),14649.1475
JAMBI,2022-12-15,Rice (low quality),10687.5
JAMBI,2022-12-15,Rice (medium quality),13208.333333333334
JAMBI,2022-12-15,Sugar,14075.0
JAMBI,2022-12-15,Sugar (local),14083.333333333334
JAMBI,2022-12-15,Sugar (premium),14083.333333333334
JAMBI,2023-01-15,Chili (bird's eye),55750.0
JAMBI,2023-01-15,"Chili (bird's eye, green)",47977.27333333334
JAMBI,2023-01-15,"Chili (bird's eye, red)",63000.0
JAMBI,2023-01-15,Chili (red),38810.60666666667
JAMBI,2023-01-15,"Chili (red, curly)",38075.75666666666
JAMBI,2023-01-15,"Chili (red, large)",40022.725
JAMBI,2023-01-15,Eggs,27062.5
JAMBI,2023-01-15,Eggs (broiler),27083.333333333332
JAMBI,2023-01-15,Garlic,24170.4525
JAMBI,2023-01-15,Garlic (medium),24393.936666666665
JAMBI,2023-01-15,Meat (beef),135833.33333333334
JAMBI,2023-01-15,"Meat (beef, first quality)",136250.0
JAMBI,2023-01-15,Meat (chicken),31289.7725
JAMBI,2023-01-15,"Meat (chicken, broiler)",31289.7725
JAMBI,2023-01-15,Oil (vegetable),17695.455
JAMBI,2023-01-15,"Oil (vegetable, bulk)",15287.88
JAMBI,2023-01-15,"Oil (vegetable, packaged)",18833.333333333332
JAMBI,2023-01-15,Onions (shallot),33750.0
JAMBI,2023-01-15,"Onions (shallot, medium)",32787.880000000005
JAMBI,2023-01-15,Rice,12983.333333333334
JAMBI,2023-01-15,Rice (high quality),14687.5
JAMBI,2023-01-15,Rice (low quality),10687.5
JAMBI,2023-01-15,Rice (medium quality),13000.0
JAMBI,2023-01-15,Sugar,14075.0
JAMBI,2023-01-15,Sugar (local),14062.5
JAMBI,2023-01-15,Sugar (premium),14083.333333333334
JAMBI,2023-02-15,Chili (bird's eye),35635.855
JAMBI,2023-02-15,"Chili (bird's eye, green)",22483.05875
JAMBI,2023-02-15,"Chili (bird's eye, red)",35395.112857142856
JAMBI,2023-02-15,Chili (red),23468.23285714286
JAMBI,2023-02-15,"Chili (red, curly)",20329.27625
JAMBI,2023-02-15,"Chili (red, large)",25259.21
JAMBI,2023-02-15,Eggs,11414.285714285714
JAMBI,2023-02-15,Eggs (broiler),15284.587142857143
JAMBI,2023-02-15,Garlic,25206.25
JAMBI,2023-02-15,Garlic (medium),25639.31
JAMBI,2023-02-15,Meat (beef),90345.83333333333
JAMBI,2023-02-15,"Meat (beef, first quality)",135518.75
JAMBI,2023-02-15,Meat (chicken),16747.838571428572
JAMBI,2023-02-15,"Meat (chicken, broiler)",19539.145
JAMBI,2023-02-15,Oil (vegetable),14166.422
JAMBI,2023-02-15,"Oil (vegetable, bulk)",10408.113333333333
JAMBI,2023-02-15,"Oil (vegetable, packaged)",8000.0
JAMBI,2023-02-15,Onions (shallot),23108.99166666667
JAMBI,2023-02-15,"Onions (shallot, medium)",19807.707142857143
JAMBI,2023-02-15,Rice,8599.166666666666
JAMBI,2023-02-15,Rice (high quality),8485.714285714286
JAMBI,2023-02-15,Rice (low quality),3502.0833333333335
JAMBI,2023-02-15,Rice (medium quality),7516.071428571428
JAMBI,2023-02-15,Sugar,3500.0
JAMBI,2023-02-15,Sugar (local),8450.0
JAMBI,2023-02-15,Sugar (premium),7041.666666666667
JAMBI,2023-03-15,Chili (bird's eye),32652.77666666667
JAMBI,2023-03-15,"Chili (bird's eye, green)",14965.985714285713
JAMBI,2023-03-15,"Chili (bird's eye, red)",31401.78625
JAMBI,2023-03-15,Chili (red),32001.190000000002
JAMBI,2023-03-15,"Chili (red, curly)",16898.8075
JAMBI,2023-03-15,"Chili (red, large)",20904.760000000002
JAMBI,2023-03-15,Eggs,10750.0
JAMBI,2023-03-15,Eggs (broiler),15117.347142857141
JAMBI,2023-03-15,Garlic,16918.367142857143
JAMBI,2023-03-15,Garlic (medium),22547.6175
JAMBI,2023-03-15,Meat (beef),91289.68333333333
JAMBI,2023-03-15,"Meat (beef, first quality)",136934.525
JAMBI,2023-03-15,Meat (chicken),16965.987142857142
JAMBI,2023-03-15,"Meat (chicken, broiler)",11966.666000000001
JAMBI,2023-03-15,Oil (vegetable),8811.508333333333
JAMBI,2023-03-15,"Oil (vegetable, bulk)",7757.936666666667
JAMBI,2023-03-15,"Oil (vegetable, packaged)",9333.333333333334
JAMBI,2023-03-15,Onions (shallot),21472.221666666668
JAMBI,2023-03-15,"Onions (shallot, medium)",16170.635
JAMBI,2023-03-15,Rice,5290.0
JAMBI,2023-03-15,Rice (high quality),6339.285714285715
JAMBI,2023-03-15,Rice (low quality),5333.333333333333
JAMBI,2023-03-15,Rice (medium quality),6593.75
JAMBI,2023-03-15,Sugar,8460.0
JAMBI,2023-03-15,Sugar (local),8450.0
JAMBI,2023-03-15,Sugar (premium),9375.0
JAMBI,2023-04-15,Chili (bird's eye),20938.77571428571
JAMBI,2023-04-15,"Chili (bird's eye, green)",16178.57125
JAMBI,2023-04-15,"Chili (bird's eye, red)",20541.666666666668
JAMBI,2023-04-15,Chili (red),13339.284999999998
JAMBI,2023-04-15,"Chili (red, curly)",8297.62
JAMBI,2023-04-15,"Chili (red, large)",17690.475000000002
JAMBI,2023-04-15,Eggs,16346.428
JAMBI,2023-04-15,Eggs (broiler),16175.0
JAMBI,2023-04-15,Garlic,13687.5
JAMBI,2023-04-15,Garlic (medium),18250.0
JAMBI,2023-04-15,Meat (beef),59311.22428571429
JAMBI,2023-04-15,"Meat (beef, first quality)",69315.475
JAMBI,2023-04-15,Meat (chicken),16553.57285714286
JAMBI,2023-04-15,"Meat (chicken, broiler)",17035.716
JAMBI,2023-04-15,Oil (vegetable),8825.0
JAMBI,2023-04-15,"Oil (vegetable, bulk)",9250.0
JAMBI,2023-04-15,"Oil (vegetable, packaged)",11250.0
JAMBI,2023-04-15,Onions (shallot),12433.674285714285
JAMBI,2023-04-15,"Onions (shallot, medium)",15005.953333333333
JAMBI,2023-04-15,Rice,6466.666666666667
JAMBI,2023-04-15,Rice (high quality),9958.333333333334
JAMBI,2023-04-15,Rice (low quality),6107.142857142857
JAMBI,2023-04-15,Rice (medium quality),7535.714285714285
JAMBI,2023-04-15,Sugar,7050.0
JAMBI,2023-04-15,Sugar (local),8450.0
JAMBI,2023-04-15,Sugar (premium),7000.0
JAWA BARAT,2016-07-15,Chili (bird's eye),37141.590000000004
JAWA BARAT,2016-07-15,"Chili (bird's eye, green)",26904.643846153846
JAWA BARAT,2016-07-15,"Chili (bird's eye, red)",48904.76111111111
JAWA BARAT,2016-07-15,Chili (red),32190.666666666668
JAWA BARAT,2016-07-15,"Chili (red, curly)",29274.449999999997
JAWA BARAT,2016-07-15,"Chili (red, large)",36674.92416666667
JAWA BARAT,2016-07-15,Eggs,21722.03636363636
JAWA BARAT,2016-07-15,Eggs (broiler),21550.481818181815
JAWA BARAT,2016-07-15,Garlic,37355.88636363636
JAWA BARAT,2016-07-15,Garlic (medium),36602.64
JAWA BARAT,2016-07-15,Meat (beef),122311.81307692308
JAWA BARAT,2016-07-15,"Meat (beef, first quality)",126924.59
JAWA BARAT,2016-07-15,"Meat (beef, second quality)",115043.1509090909
JAWA BARAT,2016-07-15,Meat (chicken),33154.97818181818
JAWA BARAT,2016-07-15,"Meat (chicken, broiler)",33361.728
JAWA BARAT,2016-07-15,Oil (vegetable),12465.48
JAWA BARAT,2016-07-15,"Oil (vegetable, bulk)",11414.650833333333
JAWA BARAT,2016-07-15,"Oil (vegetable, packaged)",13163.584545454545
JAWA BARAT,2016-07-15,Onions (shallot),43449.539000000004
JAWA BARAT,2016-07-15,"Onions (shallot, medium)",43856.63111111111
JAWA BARAT,2016-07-15,Rice,10468.499285714284
JAWA BARAT,2016-07-15,Rice (high quality),11972.252307692308
JAWA BARAT,2016-07-15,Rice (low quality),8918.586666666668
JAWA BARAT,2016-07-15,Rice (medium quality),10419.07923076923
JAWA BARAT,2016-07-15,Sugar,16822.095999999998
JAWA BARAT,2016-07-15,Sugar (local),16197.772500000001
JAWA BARAT,2016-07-15,Sugar (premium),17314.286
JAWA BARAT,2016-08-15,Chili (bird's eye),42900.73181818182
JAWA BARAT,2016-08-15,"Chili (bird's eye, green)",28996.775
JAWA BARAT,2016-08-15,"Chili (bird's eye, red)",54298.386666666665
JAWA BARAT,2016-08-15,Chili (red),31530.353636363638
JAWA BARAT,2016-08-15,"Chili (red, curly)",30756.451
JAWA BARAT,2016-08-15,"Chili (red, large)",32157.705555555553
JAWA BARAT,2016-08-15,Eggs,21981.451666666664
JAWA BARAT,2016-08-15,Eggs (broiler),21763.39923076923
JAWA BARAT,2016-08-15,Garlic,35445.56416666667
JAWA BARAT,2016-08-15,Garlic (medium),35742.94375
JAWA BARAT,2016-08-15,Meat (beef),124092.29555555555
JAWA BARAT,2016-08-15,"Meat (beef, first quality)",127115.59000000001
JAWA BARAT,2016-08-15,"Meat (beef, second quality)",114842.74166666665
JAWA BARAT,2016-08-15,Meat (chicken),32586.228461538463
JAWA BARAT,2016-08-15,"Meat (chicken, broiler)",32508.06454545455
JAWA BARAT,2016-08-15,Oil (vegetable),12766.73375
JAWA BARAT,2016-08-15,"Oil (vegetable, bulk)",11966.422727272728
JAWA BARAT,2016-08-15,"Oil (vegetable, packaged)",13186.216363636364
JAWA BARAT,2016-08-15,Onions (shallot),39054.251818181816
JAWA BARAT,2016-08-15,"Onions (shallot, medium)",37219.354
JAWA BARAT,2016-08-15,Rice,10378.16230769231
JAWA BARAT,2016-08-15,Rice (high quality),12117.473333333333
JAWA BARAT,2016-08-15,Rice (low quality),8867.823
JAWA BARAT,2016-08-15,Rice (medium quality),10280.174166666666
JAWA BARAT,2016-08-15,Sugar,16511.91076923077
JAWA BARAT,2016-08-15,Sugar (local),15689.678
JAWA BARAT,2016-08-15,Sugar (premium),17254.713846153845
JAWA BARAT,2016-09-15,Chili (bird's eye),34134.325454545455
JAWA BARAT,2016-09-15,"Chili (bird's eye, green)",22620.688000000002
JAWA BARAT,2016-09-15,"Chili (bird's eye, red)",45027.71071428571
JAWA BARAT,2016-09-15,Chili (red),40978.735
JAWA BARAT,2016-09-15,"Chili (red, curly)",40283.621
JAWA BARAT,2016-09-15,"Chili (red, large)",41640.583846153844
JAWA BARAT,2016-09-15,Eggs,19815.3725
JAWA BARAT,2016-09-15,Eggs (broiler),20115.179
JAWA BARAT,2016-09-15,Garlic,35674.568333333336
JAWA BARAT,2016-09-15,Garlic (medium),34913.074166666665
JAWA BARAT,2016-09-15,Meat (beef),123692.30692307692
JAWA BARAT,2016-09-15,"Meat (beef, first quality)",128935.0123076923
JAWA BARAT,2016-09-15,"Meat (beef, second quality)",118755.10142857142
JAWA BARAT,2016-09-15,Meat (chicken),32392.242
JAWA BARAT,2016-09-15,"Meat (chicken, broiler)",32513.649999999998
JAWA BARAT,2016-09-15,Oil (vegetable),13184.954545454546
JAWA BARAT,2016-09-15,"Oil (vegetable, bulk)",12584.113571428572
JAWA BARAT,2016-09-15,"Oil (vegetable, packaged)",13791.897
JAWA BARAT,2016-09-15,Onions (shallot),37066.0925
JAWA BARAT,2016-09-15,"Onions (shallot, medium)",37207.68
JAWA BARAT,2016-09-15,Rice,10304.773846153847
JAWA BARAT,2016-09-15,Rice (high quality),12067.098333333333
JAWA BARAT,2016-09-15,Rice (low quality),8736.803846153845
JAWA BARAT,2016-09-15,Rice (medium quality),10337.428333333333
JAWA BARAT,2016-09-15,Sugar,16109.852142857142
JAWA BARAT,2016-09-15,Sugar (local),14911.526363636365
JAWA BARAT,2016-09-15,Sugar (premium),17425.649090909094
JAWA BARAT,2016-10-15,Chili (bird's eye),39488.333333333336
JAWA BARAT,2016-10-15,"Chili (bird's eye, green)",33220.0
JAWA BARAT,2016-10-15,"Chili (bird's eye, red)",44968.75
JAWA BARAT,2016-10-15,Chili (red),59783.0
JAWA BARAT,2016-10-15,"Chili (red, curly)",55750.0
JAWA BARAT,2016-10-15,"Chili (red, large)",61321.153846153844
JAWA BARAT,2016-10-15,Eggs,19212.916666666668
JAWA BARAT,2016-10-15,Eggs (broiler),19174.090909090908
JAWA BARAT,2016-10-15,Garlic,36855.555555555555
JAWA BARAT,2016-10-15,Garlic (medium),36450.0
JAWA BARAT,2016-10-15,Meat (beef),124386.36363636363
JAWA BARAT,2016-10-15,"Meat (beef, first quality)",127975.0
JAWA BARAT,2016-10-15,"Meat (beef, second quality)",117890.90909090909
JAWA BARAT,2016-10-15,Meat (chicken),31943.75
JAWA BARAT,2016-10-15,"Meat (chicken, broiler)",31906.81818181818
JAWA BARAT,2016-10-15,Oil (vegetable),13089.615384615385
JAWA BARAT,2016-10-15,"Oil (vegetable, bulk)",12065.833333333334
JAWA BARAT,2016-10-15,"Oil (vegetable, packaged)",13575.961538461539
JAWA BARAT,2016-10-15,Onions (shallot),37075.0
JAWA BARAT,2016-10-15,"Onions (shallot, medium)",35927.27272727273
JAWA BARAT,2016-10-15,Rice,10106.566363636362
JAWA BARAT,2016-10-15,Rice (high quality),12078.40909090909
JAWA BARAT,2016-10-15,Rice (low quality),8772.272727272728
JAWA BARAT,2016-10-15,Rice (medium quality),10164.166666666666
JAWA BARAT,2016-10-15,Sugar,15687.727272727272
JAWA BARAT,2016-10-15,Sugar (local),14326.923076923076
JAWA BARAT,2016-10-15,Sugar (premium),16918.75
JAWA BARAT,2016-11-15,Chili (bird's eye),49613.333999999995
JAWA BARAT,2016-11-15,"Chili (bird's eye, green)",38369.2125
JAWA BARAT,2016-11-15,"Chili (bird's eye, red)",59654.03999999999
JAWA BARAT,2016-11-15,Chili (red),66597.42
JAWA BARAT,2016-11-15,"Chili (red, curly)",66514.95769230768
JAWA BARAT,2016-11-15,"Chili (red, large)",67336.112
JAWA BARAT,2016-11-15,Eggs,18443.18181818182
JAWA BARAT,2016-11-15,Eggs (broiler),18500.0
JAWA BARAT,2016-11-15,Garlic,37860.0423076923
JAWA BARAT,2016-11-15,Garlic (medium),37866.89833333334
JAWA BARAT,2016-11-15,Meat (beef),123006.94416666667
JAWA BARAT,2016-11-15,"Meat (beef, first quality)",127972.22249999999
JAWA BARAT,2016-11-15,"Meat (beef, second quality)",115818.18181818182
JAWA BARAT,2016-11-15,Meat (chicken),31377.135384615387
JAWA BARAT,2016-11-15,"Meat (chicken, broiler)",31227.271818181816
JAWA BARAT,2016-11-15,Oil (vegetable),13008.333333333334
JAWA BARAT,2016-11-15,"Oil (vegetable, bulk)",11891.414545454545
JAWA BARAT,2016-11-15,"Oil (vegetable, packaged)",13461.2275
JAWA BARAT,2016-11-15,Onions (shallot),45486.11
JAWA BARAT,2016-11-15,"Onions (shallot, medium)",45327.206666666665
JAWA BARAT,2016-11-15,Rice,10312.17923076923
JAWA BARAT,2016-11-15,Rice (high quality),11972.600909090908
JAWA BARAT,2016-11-15,Rice (low quality),8781.365833333333
JAWA BARAT,2016-11-15,Rice (medium quality),10287.82076923077
JAWA BARAT,2016-11-15,Sugar,15227.564615384616
JAWA BARAT,2016-11-15,Sugar (local),13768.519999999999
JAWA BARAT,2016-11-15,Sugar (premium),16823.41214285714
JAWA BARAT,2016-12-15,Chili (bird's eye),61924.424166666664
JAWA BARAT,2016-12-15,"Chili (bird's eye, green)",58122.256363636356
JAWA BARAT,2016-12-15,"Chili (bird's eye, red)",64679.46727272728
JAWA BARAT,2016-12-15,Chili (red),52876.65846153846
JAWA BARAT,2016-12-15,"Chili (red, curly)",54191.380000000005
JAWA BARAT,2016-12-15,"Chili (red, large)",51835.344
JAWA BARAT,2016-12-15,Eggs,20887.930769230767
JAWA BARAT,2016-12-15,Eggs (broiler),20912.225454545456
JAWA BARAT,2016-12-15,Garlic,38229.52625
JAWA BARAT,2016-12-15,Garlic (medium),38818.96636363636
JAWA BARAT,2016-12-15,Meat (beef),121337.93100000001
JAWA BARAT,2016-12-15,"Meat (beef, first quality)",125253.9181818182
JAWA BARAT,2016-12-15,"Meat (beef, second quality)",117466.95416666666
JAWA BARAT,2016-12-15,Meat (chicken),31901.19230769231
JAWA BARAT,2016-12-15,"Meat (chicken, broiler)",32127.74181818182
JAWA BARAT,2016-12-15,Oil (vegetable),13081.1775
JAWA BARAT,2016-12-15,"Oil (vegetable, bulk)",12150.928461538462
JAWA BARAT,2016-12-15,"Oil (vegetable, packaged)",13429.467272727274
JAWA BARAT,2016-12-15,Onions (shallot),33568.00666666667
JAWA BARAT,2016-12-15,"Onions (shallot, medium)",34075.67
JAWA BARAT,2016-12-15,Rice,10401.293333333333
JAWA BARAT,2016-12-15,Rice (high quality),11928.088333333333
JAWA BARAT,2016-12-15,Rice (low quality),8873.353636363636
JAWA BARAT,2016-12-15,Rice (medium quality),10177.083333333334
JAWA BARAT,2016-12-15,Sugar,15200.0
JAWA BARAT,2016-12-15,Sugar (local),13647.335454545455
JAWA BARAT,2016-12-15,Sugar (premium),16638.649999999998
JAWA BARAT,2017-03-15,Chili (bird's eye),89462.96071428571
JAWA BARAT,2017-03-15,"Chili (bird's eye, green)",55549.21538461539
JAWA BARAT,2017-03-15,"Chili (bird's eye, red)",122890.85923076923
JAWA BARAT,2017-03-15,Chili (red),37327.25090909091
JAWA BARAT,2017-03-15,"Chili (red, curly)",36683.2923076923
JAWA BARAT,2017-03-15,"Chili (red, large)",36272.873636363634
JAWA BARAT,2017-03-15,Eggs,18886.881
JAWA BARAT,2017-03-15,Eggs (broiler),18856.405833333334
JAWA BARAT,2017-03-15,Garlic,37972.530909090914
JAWA BARAT,2017-03-15,Garlic (medium),38407.61583333334
JAWA BARAT,2017-03-15,Meat (beef),120730.51083333332
JAWA BARAT,2017-03-15,"Meat (beef, first quality)",127375.0
JAWA BARAT,2017-03-15,"Meat (beef, second quality)",118093.84181818181
JAWA BARAT,2017-03-15,Meat (chicken),30277.85818181818
JAWA BARAT,2017-03-15,"Meat (chicken, broiler)",30863.305833333332
JAWA BARAT,2017-03-15,Oil (vegetable),13496.022
JAWA BARAT,2017-03-15,"Oil (vegetable, bulk)",12608.871000000001
JAWA BARAT,2017-03-15,"Oil (vegetable, packaged)",13848.333999999999
JAWA BARAT,2017-03-15,Onions (shallot),37180.79181818182
JAWA BARAT,2017-03-15,"Onions (shallot, medium)",37320.08818181818
JAWA BARAT,2017-03-15,Rice,10314.300833333333
JAWA BARAT,2017-03-15,Rice (high quality),11615.861111111111
JAWA BARAT,2017-03-15,Rice (low quality),8787.059230769231
JAWA BARAT,2017-03-15,Rice (medium quality),10227.809166666666
JAWA BARAT,2017-03-15,Sugar,14836.632727272727
JAWA BARAT,2017-03-15,Sugar (local),13271.725454545456
JAWA BARAT,2017-03-15,Sugar (premium),16543.34153846154
JAWA BARAT,2020-01-15,Chili (bird's eye),54792.220714285715
JAWA BARAT,2020-01-15,"Chili (bird's eye, green)",32577.945
JAWA BARAT,2020-01-15,"Chili (bird's eye, red)",77935.55466666668
JAWA BARAT,2020-01-15,Chili (red),61041.09285714286
JAWA BARAT,2020-01-15,"Chili (red, curly)",57109.99933333333
JAWA BARAT,2020-01-15,"Chili (red, large)",64271.42857142857
JAWA BARAT,2020-01-15,Eggs,23718.59076923077
JAWA BARAT,2020-01-15,Eggs (broiler),23640.000666666667
JAWA BARAT,2020-01-15,Garlic,33709.731999999996
JAWA BARAT,2020-01-15,Garlic (medium),33959.731999999996
JAWA BARAT,2020-01-15,Meat (beef),121806.54857142856
JAWA BARAT,2020-01-15,"Meat (beef, first quality)",125214.28571428571
JAWA BARAT,2020-01-15,"Meat (beef, second quality)",117148.80928571429
JAWA BARAT,2020-01-15,Meat (chicken),32551.112
JAWA BARAT,2020-01-15,"Meat (chicken, broiler)",32323.611666666664
JAWA BARAT,2020-01-15,Oil (vegetable),13357.856428571427
JAWA BARAT,2020-01-15,"Oil (vegetable, bulk)",13048.666
JAWA BARAT,2020-01-15,"Oil (vegetable, packaged)",13658.222666666667
JAWA BARAT,2020-01-15,Onions (shallot),32454.49529411765
JAWA BARAT,2020-01-15,"Onions (shallot, medium)",32203.984
JAWA BARAT,2020-01-15,Rice,11243.53
JAWA BARAT,2020-01-15,Rice (high quality),12531.858461538463
JAWA BARAT,2020-01-15,Rice (low quality),9982.031875
JAWA BARAT,2020-01-15,Rice (medium quality),11180.833125
JAWA BARAT,2020-01-15,Sugar,13672.306923076922
JAWA BARAT,2020-01-15,Sugar (local),13521.86294117647
JAWA BARAT,2020-01-15,Sugar (premium),13831.904285714287
JAWA BARAT,2020-02-15,Chili (bird's eye),51689.98176470588
JAWA BARAT,2020-02-15,"Chili (bird's eye, green)",33603.448125
JAWA BARAT,2020-02-15,"Chili (bird's eye, red)",70051.33875
JAWA BARAT,2020-02-15,Chili (red),64898.50133333333
JAWA BARAT,2020-02-15,"Chili (red, curly)",58165.27764705882
JAWA BARAT,2020-02-15,"Chili (red, large)",72004.54846153846
JAWA BARAT,2020-02-15,Eggs,24909.089285714286
JAWA BARAT,2020-02-15,Eggs (broiler),24897.334
JAWA BARAT,2020-02-15,Garlic,50778.516875
JAWA BARAT,2020-02-15,Garlic (medium),51068.3875
JAWA BARAT,2020-02-15,Meat (beef),122500.0
JAWA BARAT,2020-02-15,"Meat (beef, first quality)",127058.82352941176
JAWA BARAT,2020-02-15,"Meat (beef, second quality)",116428.57142857143
JAWA BARAT,2020-02-15,Meat (chicken),33463.86466666667
JAWA BARAT,2020-02-15,"Meat (chicken, broiler)",33748.72230769231
JAWA BARAT,2020-02-15,Oil (vegetable),13357.872857142856
JAWA BARAT,2020-02-15,"Oil (vegetable, bulk)",12771.617999999999
JAWA BARAT,2020-02-15,"Oil (vegetable, packaged)",13621.021538461539
JAWA BARAT,2020-02-15,Onions (shallot),28563.687142857143
JAWA BARAT,2020-02-15,"Onions (shallot, medium)",29625.26357142857
JAWA BARAT,2020-02-15,Rice,11273.61875
JAWA BARAT,2020-02-15,Rice (high quality),12453.792666666668
JAWA BARAT,2020-02-15,Rice (low quality),10082.697142857143
JAWA BARAT,2020-02-15,Rice (medium quality),11317.836666666666
JAWA BARAT,2020-02-15,Sugar,14305.530625
JAWA BARAT,2020-02-15,Sugar (local),14324.276875
JAWA BARAT,2020-02-15,Sugar (premium),14258.95117647059
JAWA BARAT,2020-03-15,Chili (bird's eye),42020.833333333336
JAWA BARAT,2020-03-15,"Chili (bird's eye, green)",33014.582500000004
JAWA BARAT,2020-03-15,"Chili (bird's eye, red)",50021.875625
JAWA BARAT,2020-03-15,Chili (red),46462.77733333334
JAWA BARAT,2020-03-15,"Chili (red, curly)",44135.89692307693
JAWA BARAT,2020-03-15,"Chili (red, large)",54148.71846153846
JAWA BARAT,2020-03-15,Eggs,25698.889333333333
JAWA BARAT,2020-03-15,Eggs (broiler),25800.0
JAWA BARAT,2020-03-15,Garlic,46288.888000000006
JAWA BARAT,2020-03-15,Garlic (medium),44395.8325
JAWA BARAT,2020-03-15,Meat (beef),122019.23076923077
